id;category;difficulty;question;choices;correct;explanation;source_hint
277;Série TV;2;Dans Cheers, le bar se situe dans quelle ville ?;A) Boston | B) New York | C) Chicago | D) Seattle;A;Cheers se déroule dans un bar de Boston.;
278;Série TV;1;Dans ALF, ALF est principalement… ?;A) Un extraterrestre | B) Un robot | C) Un chien parlant | D) Un vampire;A;ALF est un extraterrestre venant de Melmac.;
279;Série TV;2;Dans Star Trek: The Next Generation, comment s’appelle le capitaine de l’Enterprise-D ?;A) James T. Kirk | B) Jean-Luc Picard | C) Kathryn Janeway | D) Benjamin Sisko;B;Le capitaine est Jean-Luc Picard.;
280;Série TV;3;Dans Dallas, quel personnage est au centre du mystère « Who shot J.R.? » ?;A) J.R. Ewing | B) Bobby Ewing | C) Sue Ellen | D) Cliff Barnes;A;Le suspense porte sur la fusillade visant J.R. Ewing.;
281;Musique;1;Quel album de Michael Jackson contient le titre Thriller ?;A) Thriller | B) Bad | C) Off the Wall | D) Dangerous;A;Le titre Thriller est sur l’album Thriller (1982). ;
282;Musique;2;Qui a sorti l’album Purple Rain ?;A) Prince | B) David Bowie | C) Elton John | D) Sting;A;Purple Rain est un album de Prince.;
283;Musique;2;Quel groupe est derrière le tube Take On Me ?;A) a-ha | B) ABBA | C) The Police | D) R.E.M.;A;Take On Me est un tube de a-ha.;
284;Musique;1;Qui chante Like a Virgin ?;A) Madonna | B) Cyndi Lauper | C) Whitney Houston | D) Tina Turner;A;Like a Virgin est interprété par Madonna.;
285;Musique;2;Quel duo/groupe a chanté Sweet Dreams (Are Made of This) ?;A) Eurythmics | B) The Cure | C) Blondie | D) The Clash;A;C’est un morceau emblématique d’Eurythmics.;
286;Musique;2;Quel groupe a sorti The Final Countdown ?;A) Europe | B) Toto | C) Genesis | D) Queen;A;The Final Countdown est un tube du groupe Europe.;
287;Musique;2;Quel groupe britannique a chanté Every Breath You Take ?;A) The Police | B) Queen | C) Dire Straits | D) Oasis;A;Every Breath You Take est un titre de The Police (1983). ;
288;Musique;2;Quel artiste est derrière Never Gonna Give You Up ?;A) Rick Astley | B) Bryan Adams | C) Phil Collins | D) Billy Idol;A;Never Gonna Give You Up est chanté par Rick Astley.;
289;Musique;2;Quel groupe a sorti l’album Appetite for Destruction ?;A) Guns N' Roses | B) AC/DC | C) Metallica | D) Aerosmith;A;Appetite for Destruction est un album de Guns N' Roses (1987). ;
290;Musique;2;Quel groupe a chanté Just Can't Get Enough (1981) ?;A) Depeche Mode | B) The Smiths | C) Joy Division | D) Pink Floyd;A;Just Can't Get Enough est un titre de Depeche Mode.;
291;Musique;2;Quel groupe a chanté Livin' on a Prayer ?;A) Bon Jovi | B) Journey | C) KISS | D) Aerosmith;A;Livin' on a Prayer est un tube de Bon Jovi (1986). ;
292;Musique;2;Quel groupe a chanté With or Without You ?;A) U2 | B) UB40 | C) Blur | D) Dido;A;With or Without You est un titre de U2 (1987). ;
293;Musique;2;Qui est associé au tube Careless Whisper ?;A) George Michael | B) Sting | C) Rod Stewart | D) David Bowie;A;Careless Whisper est un tube associé à George Michael.;
294;Musique;2;Quel groupe a chanté Boys Don't Cry ?;A) The Cure | B) The Doors | C) The Who | D) The Kinks;A;Boys Don't Cry est un titre associé à The Cure.;
295;Musique;2;En 1985, Queen remonte l'opinion publique avec une prestation mythique à quel événement ?;A) Live Aid | B) Woodstock | C) Coachella | D) Glastonbury 1970;A;Le concert de Queen à Live Aid est devenu légendaire.;
296;Musique;2;Quel groupe français a chanté L'Aventurier ?;A) Indochine | B) Téléphone | C) Noir Désir | D) Trust;A;L'Aventurier est un titre phare d'Indochine (1982). ;
297;Musique;2;Quel chanteur français est connu pour Je te donne (avec Michael Jones) ?;A) Jean-Jacques Goldman | B) Renaud | C) Michel Sardou | D) Jacques Dutronc;A;Je te donne est un titre de Jean-Jacques Goldman (1985). ;
298;Musique;2;Quel groupe/duo français a sorti Marcia Baïla ?;A) Les Rita Mitsouko | B) Daft Punk | C) Air | D) Justice;A;Marcia Baïla est un tube des Rita Mitsouko (1984). ;
299;Musique;3;Quel groupe de metal a sorti l'album Master of Puppets ?;A) Metallica | B) Slayer | C) Megadeth | D) Pantera;A;Master of Puppets est un album de Metallica (1986). ;
300;Musique;2;Qui chante I Wanna Dance with Somebody (Who Loves Me) ?;A) Whitney Houston | B) Cher | C) Diana Ross | D) Aretha Franklin;A;Le titre est interprété par Whitney Houston (1987). ;
301;Animation/Anime;1;Dans Dragon Ball, comment s'appelle le héros à queue de singe ?;A) Son Goku | B) Vegeta | C) Piccolo | D) Trunks;A;Le protagoniste est Son Goku.;
302;Animation/Anime;1;Dans Les Chevaliers du Zodiaque (Saint Seiya), quel est le nom du chevalier de Pégase ?;A) Seiya | B) Shiryu | C) Hyoga | D) Shun;A;Le chevalier de Pégase s'appelle Seiya.;
303;Animation/Anime;2;Dans Ken le Survivant (Hokuto no Ken), comment s'appelle la technique de combat de Kenshiro ?;A) Hokuto Shinken | B) Hadoken | C) Nanto Seiken | D) Bushido;A;Kenshiro maîtrise le Hokuto Shinken.;
304;Animation/Anime;2;Quel est le titre français de l'anime City Hunter ?;A) Nicky Larson | B) Cobra | C) Olive et Tom | D) Princesse Sarah;A;En France, City Hunter est connu sous le nom Nicky Larson.;
305;Animation/Anime;2;Dans Olive et Tom (Captain Tsubasa), quel sport est au centre de l'histoire ?;A) Le football | B) Le basket | C) Le baseball | D) Le rugby;A;C'est un anime centré sur le football.;
306;Animation/Anime;1;Dans Transformers, comment s'appelle le chef des Autobots ?;A) Optimus Prime | B) Megatron | C) Starscream | D) Soundwave;A;Le leader des Autobots est Optimus Prime.;
307;Animation/Anime;2;Dans Teenage Mutant Ninja Turtles, quelle est l'arme principale de Leonardo ?;A) Des katanas | B) Un bâton | C) Des saïs | D) Des nunchakus;A;Leonardo manie deux katanas.;
308;Animation/Anime;2;Dans Inspecteur Gadget, comment s'appelle la nièce de Gadget dans la version originale ?;A) Sophie | B) Penny | C) Julie | D) Annie;B;Dans la VO, elle s'appelle Penny (souvent renommée Sophie en VF). ;
309;Animation/Anime;2;Dans DuckTales (La Bande à Picsou), comment s'appellent les trois neveux de Donald en français ?;A) Riri, Fifi, Loulou | B) Tic, Tac, Toc | C) Tom, Tim, Tam | D) Huey, Dewey, Louie;A;En français, Huey, Dewey, Louie sont Riri, Fifi, Loulou.;
310;Animation/Anime;3;Dans Akira, dans quelle ville futuriste se déroule l'histoire ?;A) Neo-Tokyo | B) Neo-Paris | C) Neo-Seoul | D) Neo-New York;A;Akira se déroule à Neo-Tokyo.;
311;Animation/Anime;2;Dans Mon voisin Totoro, qui est Totoro ?;A) Un esprit de la forêt | B) Un robot géant | C) Un détective | D) Un dragon;A;Totoro est un esprit bienveillant lié à la forêt.;
312;Animation/Anime;2;Dans Kiki la petite sorcière, quel est le nom du chat de Kiki ?;A) Jiji | B) Luna | C) Salem | D) Garfield;A;Le chat noir s'appelle Jiji.;
313;Animation/Anime;2;Dans Cobra (Space Adventure Cobra), quelle est la particularité de l'arme de Cobra ?;A) Un canon intégré à son bras | B) Une épée laser | C) Un arc magique | D) Un pistolet parlant;A;Cobra possède un Psychogun intégré à son bras.;
314;Animation/Anime;3;Dans Les Maîtres de l'Univers, comment s'appelle l'antagoniste principal de He-Man ?;A) Skeletor | B) Shredder | C) Krang | D) Cobra Commander;A;L'ennemi emblématique de He-Man est Skeletor.;
315;Jeu vidéo;1;Sur NES, quel plombier est le héros de Super Mario Bros. ?;A) Mario | B) Luigi | C) Wario | D) Bowser;A;Le héros principal est Mario.;
316;Jeu vidéo;1;Dans The Legend of Zelda, comment s'appelle la princesse à sauver ?;A) Zelda | B) Peach | C) Daisy | D) Sarah;A;La princesse s'appelle Zelda.;
317;Jeu vidéo;2;Quel jeu contient la phrase « It's dangerous to go alone! Take this. » ?;A) The Legend of Zelda | B) Metroid | C) Tetris | D) Final Fantasy;A;Cette réplique apparaît dans le premier The Legend of Zelda (1986). ;
318;Jeu vidéo;2;Dans Metroid, quel est le prénom de la chasseuse de primes sous l'armure ?;A) Samus | B) Sarah | C) Saria | D) Selene;A;Le personnage principal est Samus Aran.;
319;Jeu vidéo;2;Quel puzzle game créé dans les années 80 est devenu mondialement célèbre ?;A) Tetris | B) Sokoban | C) Columns | D) Bomberman;A;Tetris a été créé au milieu des années 80.;
320;Jeu vidéo;2;Dans Mega Man, comment s'appelle l'antagoniste scientifique récurrent ?;A) Dr. Wily | B) Dr. Robotnik | C) Dr. Doom | D) Dr. Strange;A;Le principal antagoniste est Dr. Wily.;
321;Jeu vidéo;2;Dans Donkey Kong (arcade), comment s'appelle le héros à l'époque (avant d'être nommé Mario) ?;A) Jumpman | B) Link | C) Ryu | D) Sonic;A;Dans Donkey Kong, le personnage est surnommé Jumpman.;
322;Jeu vidéo;3;Quel jeu d'arcade de 1980 met en scène un personnage rond qui mange des pac-gommes ?;A) Pac-Man | B) Q*bert | C) Frogger | D) Galaga;A;Pac-Man (1980) est le jeu des pac-gommes.;
323;Jeu vidéo;2;Dans Final Fantasy (1987), comment appelle-t-on les héros liés aux cristaux ?;A) Guerriers de la Lumière | B) Chevaliers du Zodiaque | C) Maîtres du Temps | D) Gardiens de l'Espace;A;Les protagonistes sont les Guerriers de la Lumière.;
324;Jeu vidéo;3;Dans le premier Street Fighter (1987), quel combattant est le héros jouable principal ?;A) Ryu | B) Chun-Li | C) Guile | D) Akuma;A;Le premier Street Fighter met surtout en avant Ryu.;
325;BD/Comics;2;Dans Batman: The Dark Knight Returns (1986), quel héros vieillissant revient à l'action ?;A) Batman | B) Spider-Man | C) Daredevil | D) Hellboy;A;L'histoire suit le retour de Batman, plus âgé.;
326;BD/Comics;3;Dans Watchmen, quel personnage porte un masque avec des taches d'encre en mouvement ?;A) Rorschach | B) Ozymandias | C) Nite Owl | D) The Comedian;A;Rorschach porte le masque à taches d'encre.;
327;BD/Comics;2;Les Tortues Ninja doivent leurs noms à quels artistes ?;A) Des maîtres de la Renaissance italienne | B) Des écrivains romantiques | C) Des astronautes | D) Des rois d'Angleterre;A;Leonardo, Michelangelo, Donatello et Raphael sont des maîtres de la Renaissance.;
328;Culture pop;2;En France, comment appelle-t-on les Care Bears, populaires dans les années 80 ?;A) Les Bisounours | B) Les Calinours | C) Les Oursons Gélifiés | D) Les Teddy Stars;A;Les Care Bears sont connus en France sous le nom « Bisounours ».;
329;Film;2;Quel film d'animation Disney (1989) met en scène Ariel, une sirène ?;A) La Petite Sirène | B) Aladdin | C) Le Roi Lion | D) Mulan;A;Ariel est l'héroïne de La Petite Sirène.;
330;Culture pop;2;Quel est le nom du baladeur cassette très associé aux années 80, popularisé par Sony ?;A) Walkman | B) Discman | C) iPod | D) Zune;A;Le Walkman (Sony) a marqué l'ère des cassettes portables.;
331;Film;2;Dans Star Wars : L'Empire contre-attaque (1980), que révèle Dark Vador à Luke ?;A) Qu'il est son père | B) Qu'il est son frère | C) Qu'il est un clone | D) Qu'il est un droïde;A;La révélation célèbre est que Vador est le père de Luke.;
332;Film;2;Dans Star Wars : Le Retour du Jedi (1983), quel personnage finit par se racheter ?;A) Dark Vador | B) Jabba | C) Tarkin | D) Boba Fett;A;Anakin/Dark Vador se sacrifie et se rachète à la fin.;
333;Film;3;Dans Ghostbusters (1984), quel est le nom de l'entité finale affrontée par l'équipe ?;A) Gozer | B) Vigo | C) Zuul | D) Slimer;A;L'entité principale est Gozer le Gozerien.;
334;Film;2;Dans Gremlins (1984), quelle règle concerne l'eau ?;A) Ne pas les mouiller | B) Ne pas leur donner d'eau | C) Ne pas les laver le dimanche | D) Ne pas les mettre au congélateur;A;Mouiller un mogwai déclenche la reproduction.;
335;Film;2;Dans Retour vers le futur, quel est le nom complet de « Doc » ?;A) Emmett Brown | B) Ernest Brown | C) Edward Brown | D) Ethan Brown;A;« Doc » s'appelle Emmett Brown.;
336;Film;3;Dans Blade Runner, comment s'appelle le test utilisé pour détecter un réplicant ?;A) Voight-Kampff | B) Turing | C) Bechdel | D) Rorschach;A;Le test d'empathie s'appelle Voight-Kampff.;
337;Film;2;Dans Rocky IV (1985), quel est le nom de l'adversaire soviétique de Rocky ?;A) Ivan Drago | B) Viktor Reznov | C) Aleksei Petrov | D) Yuri Boyka;A;Rocky affronte le boxeur Ivan Drago.;
338;Film;2;Dans The Breakfast Club (1985), à quel moment les élèves sont-ils en retenue ?;A) Un samedi | B) Un lundi | C) Un mercredi | D) Un dimanche;A;Le film se déroule pendant une retenue le samedi.;
339;Série TV;2;Dans 21 Jump Street (série des années 80), quel acteur joue l'un des policiers infiltrés les plus connus ?;A) Johnny Depp | B) Tom Hanks | C) Bruce Willis | D) Keanu Reeves;A;Johnny Depp joue Tom Hanson dans la série.;
340;Série TV;2;Dans Seinfeld (début en 1989), comment les créateurs décrivaient-ils souvent la série ?;A) Une série sur rien | B) Une série sur les vampires | C) Une série policière | D) Une série de science-fiction;A;Seinfeld est souvent qualifiée de « show about nothing ».;
341;Animation/Anime;2;Dans Ranma 1/2 (1989), qu'est-ce qui déclenche la transformation de Ranma ?;A) L'eau froide | B) La pleine lune | C) Une incantation | D) Un coup de tonnerre;A;Ranma se transforme avec l'eau froide et redevient avec l'eau chaude.;
342;Animation/Anime;2;Dans Les Mystérieuses Cités d'or, comment s'appelle le héros principal ?;A) Esteban | B) Ulysse | C) Rémi | D) Albator;A;Le héros s'appelle Esteban.;
343;Culture pop;2;En France, sur quelle chaîne le Club Dorothée était-il diffusé à partir de 1987 ?;A) TF1 | B) France 2 | C) M6 | D) Canal+;A;Le Club Dorothée a été un programme phare de TF1.;
344;Culture pop;3;Au lancement de MTV (1981), quel fut le premier clip diffusé ?;A) Video Killed the Radio Star | B) Thriller | C) Take On Me | D) Bohemian Rhapsody;A;Le premier clip sur MTV fut Video Killed the Radio Star (The Buggles). ;
345;Culture pop;3;Live Aid (1985) a eu deux concerts principaux dans quelles villes ?;A) Londres et Philadelphie | B) Paris et New York | C) Berlin et Moscou | D) Tokyo et Sydney;A;Les concerts principaux se tenaient à Londres (Wembley) et Philadelphie (JFK Stadium). ;
346;Culture pop;2;Dans la guerre des formats vidéo grand public, quel format a fini par dominer face au Betamax ?;A) VHS | B) LaserDisc | C) Video8 | D) MiniDV;A;VHS est devenu le format vidéo grand public dominant.;
347;Culture pop;2;Le Minitel en France servait principalement à quoi ?;A) Accéder à des services en ligne avant le Web | B) Regarder des DVD | C) Jouer à la réalité virtuelle | D) Diffuser la TNT;A;Le Minitel donnait accès à des annuaires et services en ligne avant Internet grand public.;
348;Culture pop;3;Qui a inventé le Rubik's Cube ?;A) Ernő Rubik | B) Nikola Tesla | C) Alan Turing | D) Tim Berners-Lee;A;Le Rubik's Cube a été inventé par Ernő Rubik.;
349;Jeu vidéo;2;Quelle entreprise a lancé la console portable Game Boy (1989) ?;A) Nintendo | B) Sega | C) Atari | D) Sony;A;La Game Boy est une console portable de Nintendo.;
350;Culture pop;3;La publicité Apple « 1984 » annonçait le lancement de quel ordinateur ?;A) Macintosh | B) Apple II | C) iMac | D) iPhone;A;Le spot « 1984 » a accompagné le lancement du Macintosh.;
351;Maths;1;Combien font 7 × 8 ?;A) 54 | B) 56 | C) 58 | D) 63;B;7 × 8 = 56, une multiplication de base à connaître.;Math basics
352;Maths;1;Quel est le carré de 12 ?;A) 124 | B) 144 | C) 132 | D) 156;B;12² = 12 × 12 = 144.;Math basics
353;Maths;2;Quelle est la racine carrée de 169 ?;A) 11 | B) 12 | C) 13 | D) 14;C;√169 = 13 car 13 × 13 = 169.;Math basics
354;Maths;2;Que vaut 3⁴ (3 puissance 4) ?;A) 12 | B) 27 | C) 64 | D) 81;D;3⁴ = 3 × 3 × 3 × 3 = 81.;Math basics
355;Maths;2;Quel est le PGCD de 24 et 36 ?;A) 6 | B) 8 | C) 12 | D) 18;C;Le plus grand diviseur commun de 24 et 36 est 12.;Math basics
356;Maths;2;Quel est le PPCM de 4 et 6 ?;A) 2 | B) 12 | C) 24 | D) 10;B;Le plus petit multiple commun de 4 et 6 est 12.;Math basics
357;Maths;1;Un triangle dont tous les côtés sont égaux est appelé…;A) Isocèle | B) Rectangle | C) Équilatéral | D) Scalène;C;Un triangle équilatéral a trois côtés de même longueur.;Geometry
358;Maths;2;Combien de degrés mesure la somme des angles d'un triangle ?;A) 90° | B) 180° | C) 270° | D) 360°;B;La somme des angles d'un triangle est toujours 180°.;Geometry
359;Maths;2;Combien de faces possède un cube ?;A) 4 | B) 6 | C) 8 | D) 12;B;Un cube possède 6 faces carrées.;Geometry
360;Maths;2;Quelle est l'aire d'un cercle de rayon 3 (en fonction de π) ?;A) 6π | B) 9π | C) 12π | D) 3π;B;Aire = πr² = π × 3² = 9π.;Geometry
361;Maths;3;Que vaut la dérivée de x³ ?;A) x² | B) 3x² | C) 3x | D) x⁴/4;B;La dérivée de xⁿ est nxⁿ⁻¹, donc (x³)' = 3x².;Calculus
362;Maths;3;Quelle est la primitive de 2x ?;A) x | B) x² | C) 2x² | D) x² + C;D;∫2x dx = x² + C (constante d'intégration).;Calculus
363;Maths;3;Dans un triangle rectangle, si les cathètes mesurent 3 et 4, que vaut l'hypoténuse ?;A) 5 | B) 6 | C) 7 | D) √7;A;Par Pythagore: √(3² + 4²) = √25 = 5.;Geometry
364;Maths;2;Quelle est la valeur de π arrondie à deux décimales ?;A) 3.12 | B) 3.14 | C) 3.16 | D) 3.18;B;π ≈ 3.14159... donc 3.14 arrondi.;Math constants
365;Maths;3;Que vaut log₁₀(1000) ?;A) 2 | B) 3 | C) 4 | D) 10;B;log₁₀(1000) = 3 car 10³ = 1000.;Logarithms
366;Maths;3;Que vaut sin(90°) ?;A) 0 | B) 0.5 | C) 1 | D) √2/2;C;Le sinus de 90° (ou π/2 rad) vaut 1.;Trigonometry
367;Maths;3;Que vaut cos(60°) ?;A) 0 | B) 0.5 | C) 1 | D) √3/2;B;cos(60°) = 1/2 = 0.5.;Trigonometry
368;Maths;2;Quel nombre est à la fois pair et premier ?;A) 1 | B) 2 | C) 4 | D) 9;B;2 est le seul nombre premier pair.;Number theory
369;Maths;3;Combien y a-t-il de nombres premiers entre 1 et 10 ?;A) 3 | B) 4 | C) 5 | D) 6;B;Les nombres premiers ≤10 sont: 2, 3, 5, 7 (4 nombres).;Number theory
370;Maths;3;Quelle est la formule de l'aire d'un trapèze ?;A) base × hauteur | B) (b₁ + b₂) × h / 2 | C) π × r² | D) côté²;B;Aire = (somme des bases parallèles) × hauteur / 2.;Geometry
371;Maths;2;Si x + 5 = 12, que vaut x ?;A) 5 | B) 7 | C) 12 | D) 17;B;x = 12 - 5 = 7.;Algebra
372;Maths;2;Si 2x = 18, que vaut x ?;A) 6 | B) 9 | C) 16 | D) 36;B;x = 18 / 2 = 9.;Algebra
373;Maths;3;Résoudre: x² - 5x + 6 = 0. Quelles sont les solutions ?;A) x = 1 et x = 6 | B) x = 2 et x = 3 | C) x = -2 et x = -3 | D) x = 5 et x = 1;B;(x-2)(x-3) = 0, donc x = 2 ou x = 3.;Algebra
374;Maths;3;Que vaut i² (où i est l'unité imaginaire) ?;A) 1 | B) -1 | C) i | D) 0;B;Par définition, i² = -1.;Complex numbers
375;Maths;3;Quelle est la limite de 1/x quand x tend vers l'infini ?;A) 1 | B) ∞ | C) 0 | D) Indéfini;C;lim(x→∞) 1/x = 0.;Calculus
376;Maths;2;Combien vaut 5! (factorielle de 5) ?;A) 25 | B) 60 | C) 120 | D) 720;C;5! = 5 × 4 × 3 × 2 × 1 = 120.;Math basics
377;Maths;3;Dans une suite arithmétique de raison 3 commençant par 2, quel est le 5ᵉ terme ?;A) 11 | B) 14 | C) 17 | D) 20;B;a₅ = 2 + (5-1)×3 = 2 + 12 = 14.;Sequences
378;Maths;3;Quelle est la somme des angles intérieurs d'un hexagone ?;A) 540° | B) 720° | C) 900° | D) 1080°;B;Somme = (n-2) × 180° = (6-2) × 180° = 720°.;Geometry
379;Maths;2;Quel pourcentage représente 1/4 ?;A) 20% | B) 25% | C) 30% | D) 40%;B;1/4 = 0.25 = 25%.;Percentages
380;Maths;3;Combien de diagonales possède un pentagone ?;A) 3 | B) 4 | C) 5 | D) 6;C;Nombre de diagonales = n(n-3)/2 = 5(5-3)/2 = 5.;Geometry
381;Physique;3;Quelle est la constante de Planck (ordre de grandeur) ?;A) 10⁻³⁴ J·s | B) 10⁻²³ J·s | C) 10⁻¹⁵ J·s | D) 10⁻⁸ J·s;A;h ≈ 6.626 × 10⁻³⁴ J·s, fondamentale en mécanique quantique.;Quantum physics
382;Physique;3;Quelle particule est porteuse de la force électromagnétique ?;A) Gluon | B) Photon | C) Graviton | D) Boson W;B;Le photon est le boson médiateur de l'interaction électromagnétique.;Particle physics
383;Physique;3;Quelle est l'équation d'équivalence masse-énergie d'Einstein ?;A) E = mc | B) E = mc² | C) E = m/c² | D) E = m²c;B;E = mc² relie l'énergie à la masse par le carré de la vitesse de la lumière.;Relativity
384;Physique;3;Quel principe stipule qu'on ne peut connaître précisément position et quantité de mouvement simultanément ?;A) Principe de Pauli | B) Principe d'incertitude de Heisenberg | C) Principe d'équivalence | D) Principe de Fermat;B;Le principe d'Heisenberg impose ΔxΔp ≥ ℏ/2.;Quantum physics
385;Physique;3;Quelle est l'unité SI de la résistance électrique ?;A) Farad | B) Henry | C) Ohm | D) Siemens;C;La résistance s'exprime en ohms (Ω).;Electricity
386;Physique;3;Quel phénomène permet aux électrons de traverser une barrière de potentiel classiquement infranchissable ?;A) Diffraction | B) Effet tunnel | C) Réfraction | D) Polarisation;B;L'effet tunnel est un phénomène quantique où une particule traverse une barrière.;Quantum physics
387;Physique;3;Quelle loi décrit la force entre deux charges électriques ?;A) Loi de Faraday | B) Loi de Coulomb | C) Loi d'Ampère | D) Loi de Lenz;B;La loi de Coulomb: F = k·q₁q₂/r².;Electrostatics
388;Physique;3;Quel type de radioactivité émet un noyau d'hélium ?;A) Alpha | B) Beta | C) Gamma | D) Neutronique;A;La désintégration alpha émet un noyau ⁴He (2 protons + 2 neutrons).;Nuclear physics
389;Physique;3;Quelle est la charge électrique d'un électron (ordre de grandeur) ?;A) 10⁻¹⁹ C | B) 10⁻¹⁵ C | C) 10⁻²³ C | D) 10⁻⁹ C;A;e ≈ 1.602 × 10⁻¹⁹ C (charge élémentaire).;Particle physics
390;Physique;3;Quel est le nom de la particule hypothétique médiatrice de la gravitation ?;A) Photon | B) Gluon | C) Graviton | D) Higgs;C;Le graviton est le boson hypothétique de l'interaction gravitationnelle.;Theoretical physics
391;Chimie;3;Quelle est la configuration électronique du carbone (Z=6) ?;A) 1s² 2s² 2p² | B) 1s² 2s² 2p⁴ | C) 1s² 2s¹ 2p³ | D) 1s² 2p⁴;A;Le carbone: 1s² 2s² 2p² (6 électrons).;Atomic structure
392;Chimie;3;Quelle est la masse molaire de l'eau H₂O (approx.) ?;A) 16 g/mol | B) 18 g/mol | C) 20 g/mol | D) 32 g/mol;B;M(H₂O) = 2×1 + 16 = 18 g/mol.;Chemistry basics
393;Chimie;3;Quel type de liaison existe entre les molécules d'eau ?;A) Ionique | B) Covalente | C) Liaison hydrogène | D) Métallique;C;Les liaisons hydrogène entre molécules d'eau expliquent ses propriétés uniques.;Intermolecular forces
394;Chimie;3;Quel est le nombre d'oxydation de l'oxygène dans H₂O ?;A) +2 | B) -2 | C) 0 | D) -1;B;L'oxygène a généralement un nombre d'oxydation de -2 dans les oxydes.;Oxidation states
395;Chimie;3;Quelle est la formule du sulfate de cuivre(II) ?;A) CuSO₄ | B) Cu₂SO₄ | C) CuS | D) CuSO₃;A;Le sulfate de cuivre(II) est CuSO₄.;Chemical formulas
396;Chimie;3;Quel gaz est produit lors de l'électrolyse de l'eau à la cathode ?;A) Oxygène | B) Hydrogène | C) Chlore | D) Azote;B;À la cathode (réduction): 2H₂O + 2e⁻ → H₂ + 2OH⁻.;Electrochemistry
397;Chimie;3;Quel est le pH d'une solution de HCl à 0.001 mol/L ?;A) 1 | B) 2 | C) 3 | D) 4;C;pH = -log[H⁺] = -log(0.001) = 3.;Acid-base chemistry
398;Chimie;3;Quel élément a le symbole Fe ?;A) Fluor | B) Fer | C) Francium | D) Fermium;B;Fe vient du latin ferrum (fer).;Periodic table
399;Chimie;3;Quelle est la géométrie moléculaire du méthane CH₄ ?;A) Linéaire | B) Plane carrée | C) Tétraédrique | D) Octaédrique;C;CH₄ a une géométrie tétraédrique avec des angles de 109.5°.;Molecular geometry
400;Chimie;3;Quel est le nom IUPAC de CH₃CH₂OH ?;A) Méthanol | B) Éthanol | C) Propanol | D) Butanol;B;CH₃CH₂OH est l'éthanol (alcool à 2 carbones).;Organic chemistry
401;Biologie;3;Combien de paires de chromosomes possède une cellule humaine normale ?;A) 22 | B) 23 | C) 24 | D) 46;B;23 paires (22 autosomes + 1 paire de chromosomes sexuels).;Genetics
402;Biologie;3;Quel est le nom du processus de copie de l'ADN ?;A) Transcription | B) Traduction | C) Réplication | D) Mutation;C;La réplication produit une copie identique de l'ADN.;Molecular biology
403;Biologie;3;Quel codon correspond au début de la traduction (codon start) ?;A) AUG | B) UAA | C) UGA | D) UAG;A;AUG code pour la méthionine et initie la traduction.;Molecular biology
404;Biologie;3;Quelle enzyme déroule la double hélice d'ADN lors de la réplication ?;A) ADN polymérase | B) Hélicase | C) Ligase | D) Primase;B;L'hélicase sépare les deux brins d'ADN.;Molecular biology
405;Biologie;3;Quel est le produit final de la glycolyse (par glucose) ?;A) 1 pyruvate | B) 2 pyruvates | C) 1 lactate | D) 2 ATP;B;La glycolyse produit 2 pyruvates par molécule de glucose.;Biochemistry
406;Biologie;3;Où se déroule le cycle de Krebs dans une cellule eucaryote ?;A) Cytoplasme | B) Noyau | C) Matrice mitochondriale | D) Réticulum endoplasmique;C;Le cycle de Krebs a lieu dans la matrice des mitochondries.;Biochemistry
407;Biologie;3;Quel type de molécule est un anticorps ?;A) Glucide | B) Lipide | C) Protéine | D) Acide nucléique;C;Les anticorps (immunoglobulines) sont des protéines.;Immunology
408;Biologie;3;Combien de bases azotées différentes composent l'ADN ?;A) 2 | B) 3 | C) 4 | D) 5;C;Adénine, Thymine, Guanine, Cytosine (A, T, G, C).;Molecular biology
409;Biologie;3;Quelle vitamine est essentielle pour la coagulation sanguine ?;A) Vitamine A | B) Vitamine C | C) Vitamine K | D) Vitamine E;C;La vitamine K est nécessaire à la synthèse de facteurs de coagulation.;Biochemistry
410;Biologie;3;Quel organite contient des enzymes digestives dans la cellule ?;A) Ribosome | B) Lysosome | C) Peroxysome | D) Golgi;B;Les lysosomes contiennent des hydrolases acides.;Cell biology
411;Physique;3;Quelle est la troisième loi de Newton ?;A) F = ma | B) Action = Réaction | C) Inertie | D) Conservation de l'énergie;B;Toute action engendre une réaction égale et opposée.;Mechanics
412;Physique;3;Quelle constante représente G dans la loi de gravitation universelle ?;A) Accélération gravitationnelle | B) Constante gravitationnelle universelle | C) Gravité terrestre | D) Masse;B;G ≈ 6.674 × 10⁻¹¹ N·m²/kg².;Gravitation
413;Chimie;3;Quel est le nombre d'Avogadro (approx.) ?;A) 6.02 × 10²³ | B) 6.02 × 10²⁰ | C) 3.14 × 10²³ | D) 9.81 × 10²³;A;Nₐ ≈ 6.022 × 10²³ mol⁻¹.;Chemistry constants
414;Biologie;3;Quel processus produit des gamètes (cellules sexuelles) ?;A) Mitose | B) Méiose | C) Fécondation | D) Différenciation;B;La méiose réduit le nombre de chromosomes de moitié.;Cell biology
415;Physique;3;Quel est le spectre électromagnétique dans l'ordre croissant de fréquence ?;A) Gamma, X, UV, visible, IR, micro-ondes, radio | B) Radio, micro-ondes, IR, visible, UV, X, gamma | C) Visible, UV, IR, X, gamma, radio | D) IR, visible, UV, radio, X, gamma;B;Fréquence croissante: radio → micro-ondes → IR → visible → UV → X → gamma.;Electromagnetic spectrum
