id;category;difficulty;question_fr;question_en;choices_fr;choices_en;correct;explanation_fr;explanation_en;source_hint
1663;Jeux Vidéo;1;Quel est le nom du personnage jouable dans le jeu vidéo Deltarune: Chapitre 1 (2018) ?;What is the name of the playable character in the 2018 video game Deltarune: Chapter 1?;A) Kris | B) Chara | C) Frisk | D) Gaster;A) Kris | B) Chara | C) Frisk | D) Gaster;A;;;
1664;Jeux Vidéo;1;Qui est l'acteur qui donne la voix à Thrall dans la série de jeux Warcraft ?;Who's the voice actor for Thrall in the Warcraft game series?;A) Jim Carrey | B) Chris Metzen | C) Jason Derulo | D) Ben Affleck;A) Jim Carrey | B) Chris Metzen | C) Jason Derulo | D) Ben Affleck;B;;;
1665;Jeux Vidéo;2;Dans Paper Mario sur Nintendo 64, le premier partenaire que vous rencontrez est un Goomba, quel est son nom ?;In the game Paper Mario for the Nintendo 64 the first partner you meet is a Goomba, what is its name?;A) Goomby | B) Goombella | C) Goombario | D) Goombarry;A) Goomby | B) Goombella | C) Goombario | D) Goombarry;C;;;
1666;Jeux Vidéo;2;"Quel est le nom de la monnaie dans la série ""Animal Crossing"" ?";"What is the name of the currency in the ""Animal Crossing"" series?";A) Cloches | B) Feuilles | C) Insectes | D) Coquillages;A) Bells | B) Leaves | C) Bugs | D) Sea Shells;A;;;
1667;Jeux Vidéo;3;En supposant que tous les membres sont au niveau maximum, qui est le membre le plus rapide dans Super Mario RPG: Legend of The Seven Stars ?;Given that all party members are maxed, who is the fastest party member in Super Mario RPG: Legend of The Seven Stars?;A) Geno | B) Bowser | C) Peach | D) Mario;A) Geno | B) Bowser | C) Peach | D) Mario;A;;;
1668;Jeux Vidéo;3;Dans le livre et le jeu Metro 2033, quelle station de métro de Moscou est la station d'origine du personnage principal Artyom ?;In the book & video game Metro 2033, which Moscow Metro station is the main character Artyom's home station?;A) Prospekt Mira | B) Kitay-Gorod | C) Botanichesky Sad | D) VDNKh;A) Prospekt Mira | B) Kitay-Gorod | C) Botanichesky Sad | D) VDNKh;D;;;
1669;Jeux Vidéo;2;"Dans la carte ""Origins"" de ""Call Of Duty: Zombies"", combien d'étapes faut-il pour améliorer un Bâton ?";"In the ""Call Of Duty: Zombies"" map ""Origins"", how many steps are there to upgrade a Staff?";A) 3 | B) 5 | C) 7 | D) 4;A) 3 | B) 5 | C) 7 | D) 4;D;;;
1670;Jeux Vidéo;1;Lequel de ces personnages n'est PAS un combattant jouable dans Super Smash Bros. Ultimate ?;Which one of these characters is NOT a playable fighter in Super Smash Bros. Ultimate?;A) Incineroar | B) Corrin | C) King K. Rool | D) Kumatora;A) Incineroar | B) Corrin | C) King K. Rool | D) Kumatora;D;;;
1671;Jeux Vidéo;3;"Quel jour l'homme en rouge apparaît-il dans ""Papers, Please"" ?";"Which day in ""Papers, Please"" does the man in red appear?";A) Jour 15 | B) Jour 17 | C) Jour 23 | D) Jour 20;A) Day 15 | B) Day 17 | C) Day 23 | D) Day 20;C;;;
1672;Jeux Vidéo;2;Dans Minecraft de base, avec lequel de ces matériaux ne peut-on PAS fabriquer d'armure ?;In vanilla Minecraft, you can make armor out of all BUT which of the following?;A) Fer | B) Cuir | C) Émeraudes | D) Diamants;A) Iron | B) Leather | C) Emeralds | D) Diamonds;C;;;
1673;Jeux Vidéo;2;"Quel chanteur pop SEGA a engagé pour composer la musique de ""Sonic the Hedgehog 3"" ?";"Which pop singer was brought in by SEGA to produce the music for ""Sonic the Hedgehog 3""?";A) Vanilla Ice | B) Michael Jackson | C) Prince | D) George Michael;A) Vanilla Ice | B) Michael Jackson | C) Prince | D) George Michael;B;;;
1674;Jeux Vidéo;2;Combien y a-t-il de compagnons permanents dans la version de base de Fallout: New Vegas ?;How many permanent companions are there in the base game version of Fallout: New Vegas?;A) 7 | B) 9 | C) 8 | D) 6;A) 7 | B) 9 | C) 8 | D) 6;C;;;
1675;Jeux Vidéo;3;"Dans le MOBA League of Legends, quel champion est surnommé ""le Virtuose"" ?";"In the popular MOBA League of Legends, which of the following champions is nicknamed ""the Virtuoso""?";A) Camille | B) Ezreal | C) Jhin | D) Kayle;A) Camille | B) Ezreal | C) Jhin | D) Kayle;C;;;
1676;Jeux Vidéo;1;Qui est le protagoniste principal de Dead Space ?;Who is the main protagonist of Dead Space?;A) Isaac Clarke | B) Gordon Freeman | C) Commander Shepard | D) Master Chief;A) Isaac Clarke | B) Gordon Freeman | C) Commander Shepard | D) Master Chief;A;;;
1677;Jeux Vidéo;2;Quel est le nom complet de la protagoniste du jeu SNES Clock Tower ?;What is the full name of the protagonist from the SNES game Clock Tower?;A) Jennifer Cartwright | B) Jennifer Barrows | C) Jennifer Simpson | D) Jennifer Maxwell;A) Jennifer Cartwright | B) Jennifer Barrows | C) Jennifer Simpson | D) Jennifer Maxwell;C;;;
1678;Jeux Vidéo;2;"Dans ""Overwatch"", combien de points de vie l'capacité ""Prendre une pause"" de Roadhog restaure-t-elle ?";"In ""Overwatch"", how much health does Roadhog's ""Take a Breather"" ability recover?";A) 300 | B) 200 | C) 100 | D) 400;A) 300 | B) 200 | C) 100 | D) 400;A;;;
1679;Jeux Vidéo;3;Combien de canaux audio le Nintendo Entertainment System supporte-t-il nativement ?;How many voice channels does the Nintendo Entertainment System support natively?;A) 3 | B) 6 | C) 4 | D) 5;A) 3 | B) 6 | C) 4 | D) 5;D;;;
1680;Jeux Vidéo;1;Dans la série Super Smash Bros., quel personnage a été le premier à revenir après avoir été absent d'un jeu précédent ?;In the Super Smash Bros. series, which character was the first one to return to the series after being absent from a previous game?;A) Lucas | B) Mewtwo | C) Roy | D) Dr. Mario;A) Lucas | B) Mewtwo | C) Roy | D) Dr. Mario;D;;;
1681;Jeux Vidéo;2;"Quel niveau était prévu dans ""Sonic the Hedgehog 2"" mais a été supprimé pendant le développement ?";"Which stage was planned to be a part of ""Sonic the Hedgehog 2"", but was scrapped during development?";A) Stardust Speedway Zone | B) Genocide City Zone | C) Sky High Zone | D) Clockwork Zone;A) Stardust Speedway Zone | B) Genocide City Zone | C) Sky High Zone | D) Clockwork Zone;B;;;
1682;Jeux Vidéo;3;Dans quelle mise à jour de Minecraft les aliments comme le steak sont-ils devenus empilables ?;In Minecraft, what update did foods like steak become stackable?;A) Alpha 1.2.0 | B) Release 1.12.1 | C) Release 1.7.2 | D) Beta 1.8;A) Alpha 1.2.0 | B) Release 1.12.1 | C) Release 1.7.2 | D) Beta 1.8;D;;;
1683;Jeux Vidéo;3;"Quel jeu Kingdom Hearts mettait en scène les personnages de ""The World Ends With You"" ?";"Which Kingdom Hearts game featured the cast of ""The World Ends With You""?";A) Re:Chain of Memories | B) 365/2 Days | C) Birth By Sleep | D) Dream Drop Distance;A) Re:Chain of Memories | B) 365/2 Days | C) Birth By Sleep | D) Dream Drop Distance;D;;;
1684;Jeux Vidéo;1;"Quel pouvoir possède Max Caulfield dans ""Life is Strange"" ?";"What power does Max Caulfield from ""Life is Strange"" have?";A) Invisibilité | B) Rembobiner le temps | C) Super force | D) Télépathie;A) Invisibility | B) Rewinding Time | C) Super Strength | D) Telepathy;B;;;
1685;Jeux Vidéo;1;Lequel de ces éléments est un type de monstre présent dans Minecraft ?;Which of these is a type of monster found in Minecraft?;A) Loup-garou | B) Minotaure | C) Vampire | D) Squelette;A) Werewolf | B) Minotaur | C) Vampire | D) Skeleton;D;;;
1686;Jeux Vidéo;2;En quelle année le premier jeu Monster Hunter a-t-il été lancé ?;In which year did the first Monster Hunter game get released?;A) 2002 | B) 2006 | C) 2004 | D) 2005;A) 2002 | B) 2006 | C) 2004 | D) 2005;C;;;
1687;Jeux Vidéo;2;"Dans Monster Hunter Generations, lequel des monstres suivants fait partie des ""Fated Four"" ?";"In Monster Hunter Generations, which of the following monsters are a part of the ""Fated Four""?";A) Malfestio | B) Arzuros | C) Gore Magala | D) Astalos;A) Malfestio | B) Arzuros | C) Gore Magala | D) Astalos;D;;;
1688;Jeux Vidéo;2;"Lequel des quatre premiers titres de la franchise ""Grand Theft Auto"" a lancé la série de jaquettes en grille d'images emblématiques ?";"Which one of the first four titles of the ""Grand Theft Auto"" franchise started the series of iconic image grid cover arts?";A) Grand Theft Auto III | B) Grand Theft Auto | C) Grand Theft Auto II | D) Grand Theft Auto Vice City;A) Grand Theft Auto III | B) Grand Theft Auto | C) Grand Theft Auto II | D) Grand Theft Auto Vice City;A;;;
1689;Jeux Vidéo;1;Qui s'avère être le véritable vainqueur de la Bataille d'Armageddon dans Mortal Kombat ?;Who turns out to be the true victor in the Battle of Armageddon in Mortal Kombat?;A) Shao Kahn | B) Raiden | C) Liu Kang | D) Shang Tsung;A) Shao Kahn | B) Raiden | C) Liu Kang | D) Shang Tsung;A;;;
1690;Jeux Vidéo;3;"Quel est le vrai nom de ""Warhead"" dans le jeu Sega Genesis ""Vectorman"" ?";"What is the real name of ""Warhead"" in the Sega Genesis game ""Vectorman""?";A) Bitmap | B) Raster | C) Peacehead | D) Vectorkid;A) Bitmap | B) Raster | C) Peacehead | D) Vectorkid;B;;;
1691;Jeux Vidéo;2;Qui est le Nobody de Sora dans Kingdom Hearts ?;Who is Sora's Nobody in Kingdom Hearts?;A) Kairi | B) Mickey | C) Roxas | D) Riku;A) Kairi | B) Mickey | C) Roxas | D) Riku;C;;;
1692;Jeux Vidéo;3;Lequel de ces Pokémon ne peut pas apprendre Surf ?;Which of these Pokémon cannot learn Surf?;A) Arbok | B) Tauros | C) Nidoking | D) Linoone;A) Arbok | B) Tauros | C) Nidoking | D) Linoone;A;;;
1693;Jeux Vidéo;1;"Dans quel centre commercial se déroule ""Dead Rising"" ?";"In which mall does ""Dead Rising"" take place?";A) Willamette Parkview Mall | B) Central Square Shopping Center | C) Liberty Mall | D) Twin Pines Mall;A) Willamette Parkview Mall | B) Central Square Shopping Center | C) Liberty Mall | D) Twin Pines Mall;A;;;
1694;Jeux Vidéo;3;Quelles sont les chances d'avoir une Quinte Flush Royale au Poker/Video Poker ?;What are the chances of being dealt a Royal Flush within Poker/Video Poker?;A) 1 sur 649 740 | B) 1 sur 499 304 | C) 1 sur 763 302 | D) 1 sur 311 875 200;A) 1 in 649,740 | B) 1 in 499,304 | C) 1 in 763,302 | D) 1 in 311,875,200;A;;;
1695;Jeux Vidéo;1;"En quelle année le jeu ""FTL: Faster Than Light"" a-t-il été lancé ?";"In what year was the game ""FTL: Faster Than Light"" released?";A) 2012 | B) 2013 | C) 2011 | D) 2014;A) 2012 | B) 2013 | C) 2011 | D) 2014;A;;;
1696;Jeux Vidéo;2;"Dans la série Super Mario Bros., dans quel jeu trouve-t-on le power-up ""Carotte"" ?";"In the Super Mario Bros. series, what game is the  ""Carrot"" power-up from?";A) Super Mario Land | B) Super Mario Land 2: The 6 Golden Coins | C) Super Mario World | D) Super Mario 3D Land;A) Super Mario Land | B) Super Mario Land 2: The 6 Golden Coins | C) Super Mario World | D) Super Mario 3D Land;B;;;
1697;Jeux Vidéo;2;À quelle entreprise Bethesda a-t-il racheté la série Fallout ?;Which company did Bethesda purchase the Fallout Series from?;A) Nintendo | B) Capcom | C) Interplay Entertainment | D) Blizzard Entertainment;A) Nintendo | B) Capcom | C) Interplay Entertainment | D) Blizzard Entertainment;C;;;
1698;Jeux Vidéo;2;"Quelle fut la première carte ""Call Of Duty: Zombies"" à introduire le ""Wunderwaffe DG-2"" ?";"Which was the first ""Call Of Duty: Zombies"" map to introduce the ""Wunderwaffe DG-2""?";A) Der Riese | B) Shi No Numa | C) Kino Der Toten | D) Tranzit;A) Der Riese | B) Shi No Numa | C) Kino Der Toten | D) Tranzit;B;;;
1699;Jeux Vidéo;1;Quel est le nom de la plus grande planète dans Kerbal Space Program ?;What is the name of the largest planet in Kerbal Space Program?;A) Minmus | B) Eeloo | C) Kerbol | D) Jool;A) Minmus | B) Eeloo | C) Kerbol | D) Jool;D;;;
1700;Jeux Vidéo;2;"Dans ""Super Mario World 2: Yoshi's Island"", quelle couleur n'est PAS représentée par un Yoshi ?";"In ""Super Mario World 2: Yoshi's Island"", which of these colors is NOT represented by a Yoshi?";A) Rouge | B) Blanc | C) Marron | D) Violet;A) Red | B) White | C) Brown | D) Purple;B;;;
1701;Jeux Vidéo;1;De quel type est le Pokémon Dracaufeu ?;What type of Pokémon is Charizard?;A) Dragon | B) Feu | C) Feu/Vol | D) Feu/Dragon;A) Dragon | B) Fire | C) Fire/Flying | D) Fire/Dragon;C;;;
1702;Jeux Vidéo;2;"Dans le jeu vidéo ""Pizza Tower"", quel est le nom du protagoniste ?";"In the video game ""Pizza Tower"", what is the protagonist's name?";A) Spinachio | B) Pastachio | C) Pepper | D) Peppino;A) Spinachio | B) Pastachio | C) Pepper | D) Peppino;D;;;
1703;Jeux Vidéo;2;De quel pays Sean Matsuda est-il originaire dans Street Fighter ?;What country is Sean Matsuda from in Street Fighter?;A) Royaume-Uni | B) Brésil | C) États-Unis | D) Japon;A) UK | B) Brazil | C) USA | D) Japan;B;;;
1704;Jeux Vidéo;2;"Quel personnage d'Overwatch dit la réplique ""Les héros ne meurent jamais !"" ?";"Which Overwatch character says the line ""Heroes never die!""?";A) Reaper | B) Ana | C) Sonic | D) Mercy;A) Reaper | B) Ana | C) Sonic | D) Mercy;D;;;
1705;Jeux Vidéo;1;"Dans ""Call Of Duty: Zombies"", quel est le nom de la machine qui améliore les armes ?";"In ""Call Of Duty: Zombies"", what is the name of the machine that upgrades weapons?";A) Pack-A-Punch | B) Wunderfizz | C) Gersch Device | D) Mule Kick;A) Pack-A-Punch | B) Wunderfizz | C) Gersch Device | D) Mule Kick;A;;;
1706;Jeux Vidéo;1;Blinky, Pinky, Inky et Clyde sont des personnages de quel jeu vidéo classique ?;Blinky, Pinky, Inky and Clyde are characters from which classic video game?;A) Pac-Man | B) Gauntlet | C) Space Invaders | D) Street Fighter;A) Pac-Man | B) Gauntlet | C) Space Invaders | D) Street Fighter;A;;;
1707;Jeux Vidéo;1;Quel est le nom d'une franchise populaire qui consiste à poser des blocs et survivre dans un monde ouvert ?;What is the name of a popular franchise that includes placing blocks down and surviving in an open world?;A) Roblox | B) Grand Theft Auto V | C) Minecraft | D) Unturned;A) Roblox | B) Grand Theft Auto V | C) Minecraft | D) Unturned;C;;;
1708;Jeux Vidéo;3;Lequel des jeux suivants de la franchise The Legend of Zelda est sorti au Japon avant l'Amérique du Nord ?;Which of the following games in the The Legend of Zelda franchise was released in Japan before North America?;A) The Legend of Zelda: Spirit Tracks | B) The Legend of Zelda: The Minish Cap | C) The Legend of Zelda: Four Swords | D) The Legend of Zelda: Twilight Princess;A) The Legend of Zelda: Spirit Tracks | B) The Legend of Zelda: The Minish Cap | C) The Legend of Zelda: Four Swords | D) The Legend of Zelda: Twilight Princess;B;;;
