id;category;difficulty;question;choices;correct;explanation;source_hint
326;BD/Comics;3;In Watchmen, which character wears a mask with shifting inkblot patterns?;A) Rorschach | B) Ozymandias | C) Nite Owl | D) The Comedian;A;Rorschach wears the inkblot mask.;
327;BD/Comics;2;The Teenage Mutant Ninja Turtles are named after which artists?;A) Italian Renaissance masters | B) Romantic writers | C) Astronauts | D) English kings;A;Leonardo, Michelangelo, Donatello, and Raphael are Renaissance masters.;
328;Culture pop;2;In France, what are the Care Bears called, popular in the 1980s?;A) Les Bisounours | B) Calinours | C) Gummy Bears | D) Teddy Stars;A;Care Bears are known in France as “Bisounours.”;
329;Film;2;Which Disney animated film (1989) features Ariel, a mermaid?;A) The Little Mermaid | B) Aladdin | C) The Lion King | D) Mulan;A;Ariel is the heroine of The Little Mermaid.;
330;Culture pop;2;What is the name of the cassette player strongly associated with the 1980s, popularized by Sony?;A) Walkman | B) Discman | C) iPod | D) Zune;A;The Sony Walkman defined the era of portable cassettes.;
331;Film;2;In Star Wars: The Empire Strikes Back (1980), what does Darth Vader reveal to Luke?;A) That he is his father | B) That he is his brother | C) That he is a clone | D) That he is a droid;A;The famous reveal is that Vader is Luke’s father.;
332;Film;2;In Star Wars: Return of the Jedi (1983), which character ultimately redeems himself?;A) Darth Vader | B) Jabba | C) Tarkin | D) Boba Fett;A;Anakin/Darth Vader sacrifices himself and is redeemed at the end.;
333;Film;3;In Ghostbusters (1984), what is the name of the final entity the team confronts?;A) Gozer | B) Vigo | C) Zuul | D) Slimer;A;The main entity is Gozer the Gozerian.;
334;Film;2;In Gremlins (1984), which rule involves water?;A) Don’t get them wet | B) Don’t give them water | C) Don’t wash them on Sundays | D) Don’t put them in the freezer;A;Getting a mogwai wet triggers reproduction.;
335;Film;2;In Back to the Future, what is Doc’s full name?;A) Emmett Brown | B) Ernest Brown | C) Edward Brown | D) Ethan Brown;A;Doc’s name is Emmett Brown.;
336;Film;3;In Blade Runner, what is the test used to detect a replicant called?;A) Voight-Kampff | B) Turing | C) Bechdel | D) Rorschach;A;The empathy test is called Voight-Kampff.;
337;Film;2;In Rocky IV (1985), what is the name of Rocky’s Soviet opponent?;A) Ivan Drago | B) Viktor Reznov | C) Aleksei Petrov | D) Yuri Boyka;A;Rocky fights boxer Ivan Drago.;
338;Film;2;In The Breakfast Club (1985), when are the students in detention?;A) A Saturday | B) A Monday | C) A Wednesday | D) A Sunday;A;The film takes place during Saturday detention.;
339;Série TV;2;In 21 Jump Street (1980s TV series), which actor plays one of the most famous undercover cops?;A) Johnny Depp | B) Tom Hanks | C) Bruce Willis | D) Keanu Reeves;A;Johnny Depp plays Tom Hanson in the series.;
340;Série TV;2;In Seinfeld (starting in 1989), how did the creators often describe the show?;A) A show about nothing | B) A show about vampires | C) A police show | D) A sci-fi show;A;Seinfeld is often called a “show about nothing”.;
341;Animation/Anime;2;In Ranma ½ (1989), what triggers Ranma’s transformation?;A) Cold water | B) The full moon | C) A spell | D) A thunder strike;A;Ranma changes with cold water and changes back with hot water.;
342;Animation/Anime;2;In The Mysterious Cities of Gold, what is the main hero’s name?;A) Esteban | B) Ulysses | C) Remi | D) Captain Harlock;A;The hero is named Esteban.;
343;Culture pop;2;In France, on which TV channel did Club Dorothée air starting in 1987?;A) TF1 | B) France 2 | C) M6 | D) Canal+;A;Club Dorothée was a flagship show on TF1.;
344;Culture pop;3;When MTV launched (1981), what was the first music video aired?;A) Video Killed the Radio Star | B) Thriller | C) Take On Me | D) Bohemian Rhapsody;A;MTV’s first video was Video Killed the Radio Star (The Buggles).;
345;Culture pop;3;Live Aid (1985) had two main concerts in which cities?;A) London and Philadelphia | B) Paris and New York | C) Berlin and Moscow | D) Tokyo and Sydney;A;The main concerts were in London (Wembley) and Philadelphia (JFK Stadium).;
346;Culture pop;2;In the consumer video format war, which format ultimately dominated over Betamax?;A) VHS | B) LaserDisc | C) Video8 | D) MiniDV;A;VHS became the dominant consumer video format.;
347;Culture pop;2;In France, what was Minitel mainly used for?;A) Access online services before the Web | B) Watch DVDs | C) Play virtual reality games | D) Broadcast digital TV;A;Minitel provided directories and online services before mass-market Internet.;
348;Culture pop;3;Who invented the Rubik’s Cube?;A) Ernő Rubik | B) Nikola Tesla | C) Alan Turing | D) Tim Berners-Lee;A;The Rubik’s Cube was invented by Ernő Rubik.;
349;Jeu vidéo;2;Which company launched the handheld console Game Boy (1989)?;A) Nintendo | B) Sega | C) Atari | D) Sony;A;The Game Boy is a handheld console by Nintendo.;
350;Culture pop;3;"Apple's 1984"" commercial announced the launch of which computer?""";A) Macintosh | B) Apple II | C) iMac | D) iPhone;A;"The 1984"" ad accompanied the launch of the Macintosh.""";
351;Maths;1;What is 7 × 8?;A) 54 | B) 56 | C) 58 | D) 63;B;7 × 8 = 56, a basic multiplication to know.;Math basics
352;Maths;1;What is 12 squared?;A) 124 | B) 144 | C) 132 | D) 156;B;12² = 12 × 12 = 144.;Math basics
353;Maths;2;What is the square root of 169?;A) 11 | B) 12 | C) 13 | D) 14;C;√169 = 13 because 13 × 13 = 169.;Math basics
354;Maths;2;What is 3⁴ (3 to the power of 4)?;A) 12 | B) 27 | C) 64 | D) 81;D;3⁴ = 3 × 3 × 3 × 3 = 81.;Math basics
355;Maths;2;What is the GCD of 24 and 36?;A) 6 | B) 8 | C) 12 | D) 18;C;The greatest common divisor of 24 and 36 is 12.;Math basics
356;Maths;2;What is the LCM of 4 and 6?;A) 2 | B) 12 | C) 24 | D) 10;B;The least common multiple of 4 and 6 is 12.;Math basics
357;Maths;1;A triangle with all equal sides is called…;A) Isosceles | B) Right | C) Equilateral | D) Scalene;C;An equilateral triangle has three sides of equal length.;Geometry
358;Maths;2;How many degrees is the sum of angles in a triangle?;A) 90° | B) 180° | C) 270° | D) 360°;B;The sum of angles in a triangle is always 180°.;Geometry
359;Maths;2;How many faces does a cube have?;A) 4 | B) 6 | C) 8 | D) 12;B;A cube has 6 square faces.;Geometry
360;Maths;2;What is the area of a circle with radius 3 (in terms of π)?;A) 6π | B) 9π | C) 12π | D) 3π;B;Area = πr² = π × 3² = 9π.;Geometry
361;Maths;3;What is the derivative of x³?;A) x² | B) 3x² | C) 3x | D) x⁴/4;B;The derivative of xⁿ is nxⁿ⁻¹, so (x³)' = 3x².;Calculus
362;Maths;3;What is the antiderivative of 2x?;A) x | B) x² | C) 2x² | D) x² + C;D;∫2x dx = x² + C (constant of integration).;Calculus
363;Maths;3;In a right triangle, if the legs are 3 and 4, what is the hypotenuse?;A) 5 | B) 6 | C) 7 | D) √7;A;By Pythagoras: √(3² + 4²) = √25 = 5.;Geometry
364;Maths;2;What is π rounded to two decimal places?;A) 3.12 | B) 3.14 | C) 3.16 | D) 3.18;B;π ≈ 3.14159... so 3.14 when rounded.;Math constants
365;Maths;3;What is log₁₀(1000)?;A) 2 | B) 3 | C) 4 | D) 10;B;log₁₀(1000) = 3 because 10³ = 1000.;Logarithms
366;Maths;3;What is sin(90°)?;A) 0 | B) 0.5 | C) 1 | D) √2/2;C;The sine of 90° (or π/2 rad) equals 1.;Trigonometry
367;Maths;3;What is cos(60°)?;A) 0 | B) 0.5 | C) 1 | D) √3/2;B;cos(60°) = 1/2 = 0.5.;Trigonometry
368;Maths;2;Which number is both even and prime?;A) 1 | B) 2 | C) 4 | D) 9;B;2 is the only even prime number.;Number theory
369;Maths;3;How many prime numbers are there between 1 and 10?;A) 3 | B) 4 | C) 5 | D) 6;B;The primes ≤10 are: 2, 3, 5, 7 (4 numbers).;Number theory
370;Maths;3;What is the formula for the area of a trapezoid?;A) base × height | B) (b₁ + b₂) × h / 2 | C) π × r² | D) side²;B;Area = (sum of parallel bases) × height / 2.;Geometry
371;Maths;2;If x + 5 = 12, what is x?;A) 5 | B) 7 | C) 12 | D) 17;B;x = 12 - 5 = 7.;Algebra
372;Maths;2;If 2x = 18, what is x?;A) 6 | B) 9 | C) 16 | D) 36;B;x = 18 / 2 = 9.;Algebra
373;Maths;3;Solve: x² - 5x + 6 = 0. What are the solutions?;A) x = 1 and x = 6 | B) x = 2 and x = 3 | C) x = -2 and x = -3 | D) x = 5 and x = 1;B;(x-2)(x-3) = 0, so x = 2 or x = 3.;Algebra
374;Maths;3;What is i² (where i is the imaginary unit)?;A) 1 | B) -1 | C) i | D) 0;B;By definition, i² = -1.;Complex numbers
375;Maths;3;What is the limit of 1/x as x approaches infinity?;A) 1 | B) ∞ | C) 0 | D) Undefined;C;lim(x→∞) 1/x = 0.;Calculus
376;Maths;2;What is 5! (5 factorial)?;A) 25 | B) 60 | C) 120 | D) 720;C;5! = 5 × 4 × 3 × 2 × 1 = 120.;Math basics
377;Maths;3;In an arithmetic sequence with common difference 3 starting at 2, what is the 5th term?;A) 11 | B) 14 | C) 17 | D) 20;B;a₅ = 2 + (5-1)×3 = 2 + 12 = 14.;Sequences
378;Maths;3;What is the sum of interior angles of a hexagon?;A) 540° | B) 720° | C) 900° | D) 1080°;B;Sum = (n-2) × 180° = (6-2) × 180° = 720°.;Geometry
379;Maths;2;What percentage is 1/4?;A) 20% | B) 25% | C) 30% | D) 40%;B;1/4 = 0.25 = 25%.;Percentages
380;Maths;3;How many diagonals does a pentagon have?;A) 3 | B) 4 | C) 5 | D) 6;C;Number of diagonals = n(n-3)/2 = 5(5-3)/2 = 5.;Geometry
381;Physique;3;What is the order of magnitude of Planck's constant?;A) 10⁻³⁴ J·s | B) 10⁻²³ J·s | C) 10⁻¹⁵ J·s | D) 10⁻⁸ J·s;A;h ≈ 6.626 × 10⁻³⁴ J·s, fundamental in quantum mechanics.;Quantum physics
382;Physique;3;Which particle carries the electromagnetic force?;A) Gluon | B) Photon | C) Graviton | D) W boson;B;The photon is the mediator boson of the electromagnetic interaction.;Particle physics
383;Physique;3;What is Einstein's mass-energy equivalence equation?;A) E = mc | B) E = mc² | C) E = m/c² | D) E = m²c;B;E = mc² relates energy to mass by the square of the speed of light.;Relativity
384;Physique;3;Which principle states we cannot precisely know position and momentum simultaneously?;A) Pauli principle | B) Heisenberg uncertainty principle | C) Equivalence principle | D) Fermat's principle;B;Heisenberg's principle requires ΔxΔp ≥ ℏ/2.;Quantum physics
385;Physique;3;What is the SI unit of electrical resistance?;A) Farad | B) Henry | C) Ohm | D) Siemens;C;Resistance is measured in ohms (Ω).;Electricity
386;Physique;3;Which phenomenon allows electrons to cross a classically forbidden potential barrier?;A) Diffraction | B) Quantum tunneling | C) Refraction | D) Polarization;B;Quantum tunneling lets particles pass through classically forbidden barriers.;Quantum physics
387;Physique;3;Which law describes the force between two electric charges?;A) Faraday's law | B) Coulomb's law | C) Ampère's law | D) Lenz's law;B;Coulomb's law: F = k·q₁q₂/r².;Electrostatics
388;Physique;3;Which type of radioactivity emits a helium nucleus?;A) Alpha | B) Beta | C) Gamma | D) Neutron;A;Alpha decay emits a ⁴He nucleus (2 protons + 2 neutrons).;Nuclear physics
389;Physique;3;What is the electric charge of an electron (order of magnitude)?;A) 10⁻¹⁹ C | B) 10⁻¹⁵ C | C) 10⁻²³ C | D) 10⁻⁹ C;A;e ≈ 1.602 × 10⁻¹⁹ C (elementary charge).;Particle physics
390;Physique;3;What is the name of the hypothetical particle mediating gravity?;A) Photon | B) Gluon | C) Graviton | D) Higgs;C;The graviton is the hypothetical boson of gravitational interaction.;Theoretical physics
391;Chimie;3;What is the electron configuration of carbon (Z=6)?;A) 1s² 2s² 2p² | B) 1s² 2s² 2p⁴ | C) 1s² 2s¹ 2p³ | D) 1s² 2p⁴;A;Carbon: 1s² 2s² 2p² (6 electrons).;Atomic structure
392;Chimie;3;What is the molar mass of water H₂O (approx.)?;A) 16 g/mol | B) 18 g/mol | C) 20 g/mol | D) 32 g/mol;B;M(H₂O) = 2×1 + 16 = 18 g/mol.;Chemistry basics
393;Chimie;3;What type of bond exists between water molecules?;A) Ionic | B) Covalent | C) Hydrogen bond | D) Metallic;C;Hydrogen bonds between water molecules explain its unique properties.;Intermolecular forces
394;Chimie;3;What is the oxidation state of oxygen in H₂O?;A) +2 | B) -2 | C) 0 | D) -1;B;Oxygen typically has an oxidation state of -2 in oxides.;Oxidation states
395;Chimie;3;What is the formula of copper(II) sulfate?;A) CuSO₄ | B) Cu₂SO₄ | C) CuS | D) CuSO₃;A;Copper(II) sulfate is CuSO₄.;Chemical formulas
396;Chimie;3;Which gas is produced at the cathode during water electrolysis?;A) Oxygen | B) Hydrogen | C) Chlorine | D) Nitrogen;B;At the cathode (reduction): 2H₂O + 2e⁻ → H₂ + 2OH⁻.;Electrochemistry
397;Chimie;3;What is the pH of a 0.001 mol/L HCl solution?;A) 1 | B) 2 | C) 3 | D) 4;C;pH = -log[H⁺] = -log(0.001) = 3.;Acid-base chemistry
398;Chimie;3;Which element has the symbol Fe?;A) Fluorine | B) Iron | C) Francium | D) Fermium;B;Fe comes from Latin ferrum (iron).;Periodic table
399;Chimie;3;What is the molecular geometry of methane CH₄?;A) Linear | B) Square planar | C) Tetrahedral | D) Octahedral;C;CH₄ has tetrahedral geometry with 109.5° angles.;Molecular geometry
400;Chimie;3;What is the IUPAC name of CH₃CH₂OH?;A) Methanol | B) Ethanol | C) Propanol | D) Butanol;B;CH₃CH₂OH is ethanol (2-carbon alcohol).;Organic chemistry
401;Biologie;3;How many chromosome pairs does a normal human cell have?;A) 22 | B) 23 | C) 24 | D) 46;B;23 pairs (22 autosomes + 1 pair of sex chromosomes).;Genetics
402;Biologie;3;What is the process of copying DNA called?;A) Transcription | B) Translation | C) Replication | D) Mutation;C;Replication produces an identical copy of DNA.;Molecular biology
403;Biologie;3;Which codon starts translation (start codon)?;A) AUG | B) UAA | C) UGA | D) UAG;A;AUG codes for methionine and initiates translation.;Molecular biology
404;Biologie;3;Which enzyme unwinds the DNA double helix during replication?;A) DNA polymerase | B) Helicase | C) Ligase | D) Primase;B;Helicase separates the two DNA strands.;Molecular biology
405;Biologie;3;What is the end product of glycolysis (per glucose)?;A) 1 pyruvate | B) 2 pyruvates | C) 1 lactate | D) 2 ATP;B;Glycolysis produces 2 pyruvates per glucose molecule.;Biochemistry
406;Biologie;3;Where does the Krebs cycle occur in a eukaryotic cell?;A) Cytoplasm | B) Nucleus | C) Mitochondrial matrix | D) Endoplasmic reticulum;C;The Krebs cycle occurs in the mitochondrial matrix.;Biochemistry
407;Biologie;3;What type of molecule is an antibody?;A) Carbohydrate | B) Lipid | C) Protein | D) Nucleic acid;C;Antibodies (immunoglobulins) are proteins.;Immunology
408;Biologie;3;How many different nitrogenous bases make up DNA?;A) 2 | B) 3 | C) 4 | D) 5;C;Adenine, Thymine, Guanine, Cytosine (A, T, G, C).;Molecular biology
409;Biologie;3;Which vitamin is essential for blood clotting?;A) Vitamin A | B) Vitamin C | C) Vitamin K | D) Vitamin E;C;Vitamin K is needed for synthesizing clotting factors.;Biochemistry
410;Biologie;3;Which organelle contains digestive enzymes in the cell?;A) Ribosome | B) Lysosome | C) Peroxisome | D) Golgi;B;Lysosomes contain acid hydrolases.;Cell biology
411;Physique;3;What is Newton's third law?;A) F = ma | B) Action = Reaction | C) Inertia | D) Conservation of energy;B;Every action has an equal and opposite reaction.;Mechanics
412;Physique;3;What does G represent in the universal law of gravitation?;A) Gravitational acceleration | B) Universal gravitational constant | C) Earth's gravity | D) Mass;B;G ≈ 6.674 × 10⁻¹¹ N·m²/kg².;Gravitation
413;Chimie;3;What is Avogadro's number (approx.)?;A) 6.02 × 10²³ | B) 6.02 × 10²⁰ | C) 3.14 × 10²³ | D) 9.81 × 10²³;A;Nₐ ≈ 6.022 × 10²³ mol⁻¹.;Chemistry constants
414;Biologie;3;Which process produces gametes (sex cells)?;A) Mitosis | B) Meiosis | C) Fertilization | D) Differentiation;B;Meiosis reduces the chromosome number by half.;Cell biology
415;Physique;3;What is the electromagnetic spectrum in order of increasing frequency?;A) Gamma, X, UV, visible, IR, microwaves, radio | B) Radio, microwaves, IR, visible, UV, X, gamma | C) Visible, UV, IR, X, gamma, radio | D) IR, visible, UV, radio, X, gamma;B;Increasing frequency: radio → microwaves → IR → visible → UV → X → gamma.;Electromagnetic spectrum
416;Géographie;2;What is the capital of Thailand?;A) Hanoi | B) Bangkok | C) Manila | D) Jakarta;B;Bangkok is the capital and largest city of Thailand.;Asia
417;Géographie;2;What is the longest river in Asia?;A) Ganges | B) Mekong | C) Yangtze (Chang Jiang) | D) Indus;C;The Yangtze (6,300 km) is the longest river in Asia.;Asia
418;Géographie;2;What is the capital of Vietnam?;A) Ho Chi Minh City | B) Hanoi | C) Da Nang | D) Hue;B;Hanoi is the capital of Vietnam (Ho Chi Minh City is the largest city).;Asia
419;Géographie;2;Which country is an archipelago of over 17,000 islands in Southeast Asia?;A) Philippines | B) Malaysia | C) Indonesia | D) Japan;C;Indonesia has over 17,000 islands, the world's largest archipelago.;Asia
420;Géographie;2;What is the capital of South Korea?;A) Busan | B) Seoul | C) Pyongyang | D) Incheon;B;Seoul is the capital of South Korea.;Asia
421;Géographie;3;Which strait separates Malaysia from Indonesia (Sumatra)?;A) Strait of Malacca | B) Singapore Strait | C) Sunda Strait | D) Lombok Strait;A;The Strait of Malacca is a major shipping lane between Malaysia and Sumatra.;Asia
422;Géographie;2;What is the capital of the Philippines?;A) Cebu | B) Manila | C) Davao | D) Quezon City;B;Manila is the capital of the Philippines.;Asia
423;Géographie;2;Which Central Asian country has Astana (Nur-Sultan) as its capital?;A) Uzbekistan | B) Kazakhstan | C) Turkmenistan | D) Kyrgyzstan;B;Astana is the capital of Kazakhstan.;Asia
424;Géographie;2;What is the capital of Peru?;A) Bogotá | B) Lima | C) Quito | D) La Paz;B;Lima is the capital of Peru.;South America
425;Géographie;2;What is the highest peak in South America?;A) Cotopaxi | B) Aconcagua | C) Huascarán | D) Mount Fitz Roy;B;Aconcagua (6,961 m) in Argentina is the highest peak in South America.;South America
426;Géographie;2;What is the capital of Colombia?;A) Medellín | B) Bogotá | C) Cali | D) Cartagena;B;Bogotá is the capital of Colombia.;South America
427;Géographie;2;Which South American country is crossed by the equator and has Quito as its capital?;A) Colombia | B) Ecuador | C) Peru | D) Venezuela;B;Ecuador takes its name from the equatorial line that crosses it.;South America
428;Géographie;2;What is the capital of Chile?;A) Valparaíso | B) Santiago | C) Concepción | D) Antofagasta;B;Santiago is the capital of Chile.;South America
429;Géographie;3;Which coastal desert is located in northern Chile?;A) Atacama | B) Namib | C) Sonora | D) Kalahari;A;The Atacama Desert is one of the driest in the world.;South America
430;Géographie;2;What is the capital of Kenya?;A) Lagos | B) Nairobi | C) Dar es Salaam | D) Kampala;B;Nairobi is the capital of Kenya.;Africa
431;Géographie;2;Which large African lake is shared by Kenya, Tanzania, and Uganda?;A) Lake Tanganyika | B) Lake Victoria | C) Lake Malawi | D) Lake Turkana;B;Lake Victoria is Africa's largest lake by surface area.;Africa
432;Géographie;2;What is the capital of Ethiopia?;A) Addis Ababa | B) Asmara | C) Djibouti | D) Mogadishu;A;Addis Ababa is the capital of Ethiopia.;Africa
433;Géographie;2;Which African country has Accra as its capital?;A) Nigeria | B) Ghana | C) Ivory Coast | D) Senegal;B;Accra is the capital of Ghana.;Africa
434;Géographie;2;What is the capital of Senegal?;A) Bamako | B) Dakar | C) Conakry | D) Abidjan;B;Dakar is the capital of Senegal.;Africa
435;Géographie;3;Which African river flows through Mali and Nigeria before emptying into the Gulf of Guinea?;A) Congo | B) Niger | C) Zambezi | D) Nile;B;The Niger River flows through several West African countries.;Africa
436;Géographie;2;What is the capital of Tanzania (legislative)?;A) Dar es Salaam | B) Dodoma | C) Arusha | D) Zanzibar City;B;Dodoma is the official capital of Tanzania.;Africa
437;Géographie;2;Which island country is located east of Africa in the Indian Ocean?;A) Seychelles | B) Mauritius | C) Madagascar | D) Comoros;C;Madagascar is the 4th largest island in the world.;Africa
438;Géographie;2;What is the capital of Australia?;A) Sydney | B) Melbourne | C) Canberra | D) Brisbane;C;Canberra was chosen as a compromise capital between Sydney and Melbourne.;Oceania
439;Géographie;2;Which Oceanian country consists of two main islands (North and South)?;A) Fiji | B) New Zealand | C) Papua New Guinea | D) Samoa;B;New Zealand consists of the North Island and South Island.;Oceania
440;Géographie;3;What is the highest point in Oceania?;A) Mount Cook | B) Mount Wilhelm | C) Puncak Jaya | D) Mauna Kea;C;Puncak Jaya (4,884 m) in Papua is the highest peak in Oceania.;Oceania
441;Géographie;2;What is the capital of Fiji?;A) Suva | B) Nadi | C) Apia | D) Port Moresby;A;Suva is the capital of Fiji.;Oceania
442;Géographie;2;What is the capital of Mexico?;A) Guadalajara | B) Monterrey | C) Mexico City | D) Cancún;C;Mexico City (Ciudad de México) is the capital of Mexico.;Central America
443;Géographie;2;Which Central American country connects North and South America via an isthmus?;A) Costa Rica | B) Panama | C) Nicaragua | D) Honduras;B;Panama connects the two continents and hosts the famous canal.;Central America
444;Géographie;2;What is the capital of Cuba?;A) Santiago de Cuba | B) Havana | C) Trinidad | D) Varadero;B;Havana is the capital of Cuba.;Caribbean
445;Géographie;3;Which Caribbean country shares the island of Hispaniola with the Dominican Republic?;A) Jamaica | B) Haiti | C) Puerto Rico | D) Cuba;B;Haiti occupies the western part of Hispaniola.;Caribbean
446;Géographie;2;What is the capital of Iran?;A) Isfahan | B) Tehran | C) Shiraz | D) Tabriz;B;Tehran is the capital of Iran.;Middle East
447;Géographie;2;What is the capital of the United Arab Emirates?;A) Dubai | B) Abu Dhabi | C) Sharjah | D) Doha;B;Abu Dhabi is the capital of UAE (Dubai is the largest city).;Middle East
448;Géographie;2;Which inland sea is bordered by Russia, Kazakhstan, and Azerbaijan?;A) Black Sea | B) Caspian Sea | C) Aral Sea | D) Dead Sea;B;The Caspian Sea is the world's largest enclosed body of water.;Asia/Europe
449;Géographie;3;Which small country is landlocked between France and Spain in the Pyrenees?;A) Monaco | B) San Marino | C) Andorra | D) Liechtenstein;C;Andorra is a principality in the Pyrenees.;Europe
450;Géographie;2;What is the capital of Poland?;A) Kraków | B) Warsaw | C) Gdańsk | D) Wrocław;B;Warsaw is the capital of Poland.;Europe
451;Film;2;Which actor portrayed Wolverine in 10 Marvel/X-Men films (2000-2024)?;A) Hugh Jackman | B) Chris Hemsworth | C) Ryan Reynolds | D) Patrick Stewart;A;Hugh Jackman holds the Guinness record for longest Marvel superhero portrayal.;Cinema
452;Film;2;Which Quentin Tarantino film won the Palme d'Or at Cannes in 1994?;A) Reservoir Dogs | B) Pulp Fiction | C) Kill Bill | D) Django Unchained;B;Pulp Fiction won the Palme d'Or at Cannes 1994.;Cinema
453;Film;2;In Pulp Fiction, which actor plays hitman Vincent Vega?;A) Samuel L. Jackson | B) John Travolta | C) Bruce Willis | D) Tim Roth;B;John Travolta plays Vincent Vega.;Cinema
454;Film;2;Which 1999 film with Keanu Reeves explores a virtual world called the Matrix?;A) Johnny Mnemonic | B) The Matrix | C) Constantine | D) Speed;B;The Matrix (1999) by the Wachowskis became iconic.;Cinema
455;Film;2;In Fight Club (1999), which actor plays Tyler Durden?;A) Edward Norton | B) Brad Pitt | C) Jared Leto | D) Meat Loaf;B;Brad Pitt plays Tyler Durden.;Cinema
456;Film;2;Which director created The Lord of the Rings trilogy (2001-2003)?;A) Peter Jackson | B) Steven Spielberg | C) James Cameron | D) Christopher Nolan;A;Peter Jackson directed the trilogy in New Zealand.;Cinema
457;Film;2;Which Lord of the Rings film won 11 Oscars?;A) The Two Towers | B) The Fellowship of the Ring | C) The Return of the King | D) The Hobbit;C;The Return of the King (2003) won 11 Oscars including Best Picture.;Cinema
458;Film;2;Which British actor played James Bond in 7 films (1973-1985)?;A) Sean Connery | B) Roger Moore | C) Daniel Craig | D) Pierce Brosnan;B;Roger Moore holds the record for most Bond films.;Cinema
459;Film;2;Which Christopher Nolan film (2010) explores nested dreams?;A) Memento | B) Inception | C) Interstellar | D) The Prestige;B;Inception with Leonardo DiCaprio explores dream levels.;Cinema
460;Film;2;Which actor plays the Joker in The Dark Knight (2008)?;A) Jack Nicholson | B) Heath Ledger | C) Joaquin Phoenix | D) Jared Leto;B;Heath Ledger won a posthumous Oscar for this role.;Cinema
461;Film;2;What was the first Marvel Cinematic Universe (MCU) film released in 2008?;A) Thor | B) Iron Man | C) Captain America | D) The Avengers;B;Iron Man with Robert Downey Jr. launched the MCU.;Cinema
462;Film;2;Which Mexican director made Pan's Labyrinth (2006)?;A) Alfonso Cuarón | B) Guillermo del Toro | C) Alejandro G. Iñárritu | D) Robert Rodriguez;B;Guillermo del Toro directed this dark Spanish tale.;Cinema
463;Film;2;Which actor plays the title role in Forrest Gump (1994)?;A) Tom Cruise | B) Tom Hanks | C) Robin Williams | D) Dustin Hoffman;B;Tom Hanks won the Best Actor Oscar for Forrest Gump.;Cinema
464;Film;2;Which James Cameron film (1997) was first to exceed one billion dollars?;A) Jurassic Park | B) Titanic | C) Men in Black | D) Avatar;B;Titanic broke all records at the time.;Cinema
465;Film;2;Which actor plays Captain Jack Sparrow in Pirates of the Caribbean?;A) Orlando Bloom | B) Johnny Depp | C) Geoffrey Rush | D) Keira Knightley;B;Johnny Depp created this iconic character starting in 2003.;Cinema
466;Film;2;Which Ridley Scott film with Russell Crowe won the 2001 Oscar?;A) Blade Runner | B) Gladiator | C) Black Hawk Down | D) Kingdom of Heaven;B;Gladiator (2000) won 5 Oscars including Best Picture.;Cinema
467;Film;2;Which South Korean director made Parasite, 2020 Oscar winner?;A) Park Chan-wook | B) Bong Joon-ho | C) Kim Ki-duk | D) Lee Chang-dong;B;Parasite was the first non-English film to win Best Picture.;Cinema
468;Film;2;Which actor plays Vito Corleone in The Godfather (1972)?;A) Al Pacino | B) Robert De Niro | C) Marlon Brando | D) James Caan;C;Marlon Brando won the Oscar (which he declined) for this role.;Cinema
469;Film;2;Which French director made Amélie (2001)?;A) Luc Besson | B) Jean-Pierre Jeunet | C) François Ozon | D) Jacques Audiard;B;Jean-Pierre Jeunet directed this film with Audrey Tautou.;Cinema
470;Film;2;Which French actor starred in Léon and The Fifth Element?;A) Gérard Depardieu | B) Jean Reno | C) Vincent Cassel | D) Omar Sy;B;Jean Reno collaborated multiple times with Luc Besson.;Cinema
471;Film;2;Which French film with Omar Sy (2011) exceeded 19 million admissions?;A) The Intouchables | B) On the Other Side | C) Samba | D) Two is a Family;A;The Intouchables is France's 2nd biggest box office hit.;Cinema
472;Film;3;Which Stanley Kubrick film (1968) is a sci-fi masterpiece?;A) A Clockwork Orange | B) 2001: A Space Odyssey | C) The Shining | D) Dr. Strangelove;B;2001: A Space Odyssey revolutionized the genre.;Cinema
473;Film;2;Which actor played Han Solo in Star Wars (1977-1983)?;A) Mark Hamill | B) Harrison Ford | C) Alec Guinness | D) Billy Dee Williams;B;Harrison Ford played Han Solo in the original trilogy.;Cinema
474;Film;2;Which actor plays Tony Stark/Iron Man in the MCU?;A) Chris Evans | B) Robert Downey Jr. | C) Chris Hemsworth | D) Mark Ruffalo;B;Robert Downey Jr. played Iron Man from 2008 to 2019.;Cinema
475;Film;2;Which actor plays Neo in the Matrix trilogy?;A) Laurence Fishburne | B) Keanu Reeves | C) Hugo Weaving | D) Carrie-Anne Moss;B;Keanu Reeves plays Neo, The One.;Cinema
476;Film;2;Which director created the first Alien (1979)?;A) James Cameron | B) Ridley Scott | C) David Fincher | D) John Carpenter;B;Ridley Scott directed the first Alien.;Cinema
477;Film;2;Which James Cameron film (2009) is the highest-grossing ever?;A) Titanic | B) Avatar | C) Terminator 2 | D) The Abyss;B;Avatar exceeded $2.9 billion at the box office.;Cinema
478;Musique;2;What was The Beatles' first studio album, released in 1963?;A) Rubber Soul | B) Please Please Me | C) A Hard Day's Night | D) Help!;B;Please Please Me was released on March 22, 1963.;Music
